Date,Open,High,Low,Close,Adj Close,Volume
2018-12-28,176.300003,177.500000,174.850006,175.559998,173.433685,2896800
2018-12-31,175.960007,177.800003,175.600006,177.570007,175.419342,2482600
2019-01-02,175.410004,176.300003,174.169998,176.059998,173.927628,2571500
2019-01-03,175.449997,176.449997,174.410004,174.899994,172.781662,3728200
2019-01-04,176.029999,179.199997,175.690002,178.279999,176.120728,3194300
2019-01-07,178.139999,181.880005,178.139999,180.220001,178.037247,3283000
2019-01-08,181.960007,182.289993,179.910004,180.600006,178.412643,2941400
2019-01-09,180.559998,180.899994,179.190002,180.289993,178.106384,2680700
2019-01-10,179.839996,181.880005,179.320007,181.550003,179.351135,2498500
2019-01-11,180.589996,182.399994,180.460007,182.369995,180.161194,2348900
2019-01-14,181.419998,181.750000,180.690002,181.220001,179.025131,1886200
2019-01-15,181.470001,183.210007,180.740005,181.020004,178.827545,3860200
2019-01-16,180.940002,181.529999,179.139999,179.350006,177.177765,3375600
2019-01-17,179.250000,181.110001,179.029999,181.110001,178.916458,3061000
2019-01-18,183.039993,183.259995,180.940002,182.570007,180.358780,3498000
2019-01-22,182.250000,185.479996,182.250000,184.570007,182.334564,3190300
2019-01-23,184.779999,186.169998,184.110001,186.089996,183.836136,2530700
2019-01-24,186.860001,187.880005,185.940002,187.369995,185.100632,3214200
2019-01-25,188.770004,189.419998,183.929993,184.000000,181.771454,4405600
2019-01-28,183.059998,183.720001,181.830002,183.600006,181.376312,4138700
2019-01-29,183.279999,183.720001,180.970001,182.169998,179.963608,3666700
2019-01-30,182.919998,187.789993,178.669998,181.770004,179.568466,9489900
2019-01-31,180.250000,181.850006,176.869995,178.779999,176.614670,10440100
2019-02-01,179.550003,180.490005,176.479996,176.720001,174.579636,6529200
2019-02-04,177.289993,177.779999,175.660004,177.550003,175.399567,4533800
2019-02-05,177.710007,179.419998,177.220001,177.570007,175.419342,4495900
2019-02-06,177.550003,177.550003,175.990005,176.179993,174.046158,3965200
2019-02-07,176.000000,176.259995,174.309998,175.279999,173.157059,4176300
2019-02-08,174.770004,175.470001,174.399994,174.750000,172.633499,4051600
2019-02-11,175.240005,175.899994,174.169998,174.259995,172.149414,3216400
2019-02-12,174.789993,175.279999,173.800003,173.970001,171.862930,4692800
2019-02-13,174.000000,174.660004,173.750000,174.149994,172.040756,5283000
2019-02-14,173.929993,176.440002,173.410004,175.869995,173.739914,4428800
2019-02-15,177.279999,179.979996,177.009995,179.970001,177.790268,4648600
2019-02-19,181.110001,181.899994,179.160004,179.250000,177.078995,4765400
2019-02-20,179.470001,180.919998,179.339996,180.490005,178.303970,3707400
2019-02-21,180.449997,183.339996,180.399994,182.809998,180.595856,4391000
2019-02-22,182.979996,183.410004,182.000000,183.169998,180.951508,3073500
2019-02-25,183.929993,184.710007,182.410004,182.610001,180.398300,3090800
2019-02-26,183.440002,183.809998,182.470001,183.210007,180.991028,2219100
2019-02-27,183.070007,184.059998,182.839996,183.360001,181.139206,2261700
2019-02-28,182.130005,183.979996,182.009995,183.839996,182.769653,3297900
2019-03-01,184.589996,185.649994,184.070007,185.050003,183.972626,2691000
2019-03-04,184.550003,184.729996,179.699997,180.589996,179.538574,4899800
2019-03-05,180.600006,181.750000,180.350006,181.350006,180.294159,3362500
2019-03-06,182.000000,183.460007,181.899994,182.029999,180.970200,2083900
2019-03-07,182.119995,182.389999,179.949997,180.520004,179.468994,3268100
2019-03-08,179.750000,180.000000,178.270004,179.500000,178.454926,2757200
2019-03-11,180.000000,181.119995,179.800003,181.080002,180.025726,2071500
2019-03-12,181.669998,182.100006,180.660004,181.830002,180.771362,2191800
2019-03-13,182.520004,183.179993,181.699997,182.059998,181.000015,2612100
2019-03-14,181.990005,182.779999,180.669998,182.740005,181.676071,2375300
2019-03-15,183.270004,185.460007,182.110001,185.330002,184.250992,6010500
2019-03-18,185.979996,186.259995,183.410004,183.949997,182.879013,3669200
2019-03-19,184.059998,184.369995,182.529999,183.110001,182.043915,4102800
2019-03-20,183.380005,185.360001,182.320007,184.970001,183.893082,3522400
2019-03-21,184.440002,186.630005,184.429993,186.369995,185.284927,2830200
2019-03-22,185.960007,188.649994,185.940002,186.809998,185.722366,3319600
2019-03-25,186.250000,186.460007,184.009995,185.720001,184.638718,2651600
2019-03-26,186.649994,188.880005,186.350006,187.479996,186.388458,2609600
2019-03-27,187.639999,188.660004,187.029999,187.509995,186.418289,1684800
2019-03-28,187.970001,189.449997,187.929993,189.389999,188.287354,1977100
2019-03-29,190.250000,190.520004,188.910004,189.899994,188.794373,2952000
2019-04-01,190.500000,190.850006,187.740005,188.389999,187.293167,3195100
2019-04-02,188.910004,188.949997,186.699997,188.350006,187.253403,1797700
2019-04-03,188.880005,189.240005,187.619995,188.350006,187.253403,2512300
2019-04-04,189.050003,190.729996,188.899994,189.869995,188.764542,2324900
2019-04-05,190.350006,191.240005,190.070007,190.710007,189.599670,2438400
2019-04-08,190.710007,191.500000,189.600006,189.850006,188.744675,2290100
2019-04-09,189.399994,190.279999,188.440002,190.080002,188.973328,2279500
2019-04-10,190.559998,191.300003,188.759995,189.220001,188.118332,2406800
2019-04-11,189.279999,189.479996,188.050003,188.880005,187.780319,1740400
2019-04-12,189.589996,192.279999,189.570007,191.600006,190.484482,3238800
2019-04-15,191.770004,192.350006,190.850006,191.850006,190.733032,1973500
2019-04-16,192.500000,193.070007,191.389999,191.699997,190.583893,1559200
2019-04-17,192.000000,192.350006,191.369995,191.610001,190.494431,1875000
2019-04-18,191.770004,195.000000,191.660004,194.910004,193.775208,2918400
2019-04-22,194.000000,194.729996,193.380005,193.919998,192.790970,1738400
2019-04-23,194.309998,195.949997,194.119995,195.259995,194.123169,2192900
2019-04-24,195.570007,198.259995,195.339996,197.630005,196.479385,3070100
2019-04-25,196.490005,198.020004,195.619995,197.929993,196.777618,2040800
2019-04-26,198.470001,198.600006,196.539993,197.419998,196.270599,2302100
2019-04-29,197.979996,198.360001,195.399994,197.119995,195.972336,3456100
2019-04-30,198.850006,200.000000,195.500000,197.570007,196.419724,6162300
2019-05-01,195.869995,197.190002,193.949997,194.169998,193.039520,4059600
2019-05-02,194.190002,195.149994,193.320007,194.610001,193.476959,2418000
2019-05-03,195.339996,197.970001,194.750000,197.520004,196.370026,2915200
2019-05-06,196.529999,199.179993,195.940002,198.899994,197.741974,2371300
2019-05-07,197.960007,199.619995,196.729996,198.039993,196.886978,3072500
2019-05-08,197.710007,199.089996,196.750000,198.029999,196.877045,2040900
2019-05-09,197.119995,198.309998,196.410004,197.729996,196.578781,1923600
2019-05-10,197.059998,200.360001,197.020004,199.990005,198.825638,2668800
2019-05-13,198.000000,199.910004,197.279999,199.029999,197.871216,2809400
2019-05-14,198.830002,199.610001,197.639999,198.009995,196.857162,2787700
2019-05-15,197.660004,199.729996,197.500000,199.070007,197.910995,1899000
2019-05-16,199.360001,200.630005,198.889999,199.990005,198.825638,2520500
2019-05-17,198.860001,200.369995,198.800003,199.220001,198.060120,2239600
2019-05-20,199.220001,200.679993,198.279999,198.990005,197.831467,2217400
2019-05-21,200.889999,201.149994,199.070007,199.839996,198.676498,2264600
2019-05-22,199.520004,200.169998,198.500000,199.960007,198.795822,1760300
2019-05-23,198.809998,199.429993,198.100006,198.970001,197.811569,3560400
2019-05-24,199.869995,199.899994,197.330002,197.770004,196.618561,2105800
2019-05-28,198.279999,199.380005,196.380005,196.669998,195.524963,3675100
2019-05-29,195.850006,196.699997,194.850006,196.020004,194.878754,2925100
2019-05-30,196.009995,199.419998,195.779999,199.240005,198.080002,2685000
2019-05-31,197.410004,200.029999,197.250000,198.270004,198.270004,3669100
2019-06-03,198.360001,199.100006,197.320007,198.779999,198.779999,3211800
2019-06-04,199.000000,200.300003,198.789993,199.630005,199.630005,3829900
2019-06-05,200.080002,200.559998,199.250000,200.130005,200.130005,4294600
2019-06-06,200.119995,203.380005,200.029999,203.050003,203.050003,4657600
2019-06-07,203.500000,206.389999,203.500000,205.479996,205.479996,4345000
2019-06-10,206.100006,206.100006,199.740005,201.300003,201.300003,4647500
2019-06-11,202.300003,203.649994,201.389999,203.259995,203.259995,2991400
2019-06-12,204.490005,205.490005,203.699997,204.929993,204.929993,2874000
2019-06-13,205.199997,205.399994,203.660004,204.490005,204.490005,2277800
2019-06-14,204.000000,205.809998,203.779999,205.289993,205.289993,2715800
2019-06-17,205.750000,205.750000,203.089996,203.809998,203.809998,2694400
2019-06-18,205.000000,205.399994,203.919998,204.509995,204.509995,2470900
2019-06-19,204.619995,205.000000,202.610001,204.550003,204.550003,2328400
2019-06-20,205.000000,205.389999,204.100006,205.119995,205.119995,2162200
2019-06-21,205.580002,205.940002,203.979996,204.259995,204.259995,4267400
2019-06-24,204.750000,205.250000,203.630005,203.919998,203.919998,2486800
2019-06-25,204.800003,206.389999,204.720001,205.710007,205.710007,3020900
2019-06-26,205.490005,205.669998,204.009995,204.550003,204.550003,2576000
2019-06-27,204.669998,206.350006,204.199997,206.270004,206.270004,2253500
2019-06-28,206.899994,207.990005,206.320007,207.660004,207.660004,3658200
2019-07-01,208.860001,209.429993,206.190002,206.300003,206.300003,2689500
2019-07-02,206.750000,209.580002,206.320007,209.580002,209.580002,3120000
2019-07-03,209.820007,212.869995,209.699997,212.809998,212.809998,2306000
2019-07-05,212.300003,213.009995,210.250000,211.240005,211.240005,1876200
2019-07-08,211.240005,212.529999,211.229996,212.160004,212.160004,1818000
2019-07-09,211.990005,212.690002,211.470001,212.089996,212.089996,1618800
2019-07-10,212.250000,213.460007,211.949997,213.000000,213.000000,1842300
2019-07-11,214.470001,214.800003,211.610001,212.690002,212.690002,1922800
2019-07-12,212.690002,213.399994,211.270004,212.990005,212.990005,1960100
2019-07-15,213.630005,214.699997,212.690002,214.210007,214.210007,2408500
2019-07-16,213.529999,214.899994,212.149994,213.720001,213.720001,2380400
2019-07-17,213.979996,214.899994,213.360001,213.710007,213.710007,1698400
2019-07-18,214.080002,215.949997,213.330002,215.910004,215.910004,2261600
2019-07-19,215.580002,216.259995,213.800003,213.869995,213.869995,2860500
2019-07-22,213.789993,215.330002,212.520004,215.000000,215.000000,2580000
2019-07-23,215.740005,216.250000,212.639999,214.309998,214.309998,2503600
2019-07-24,213.839996,214.949997,212.270004,212.779999,212.779999,2971600
2019-07-25,212.360001,214.600006,212.309998,214.440002,214.440002,3789000
2019-07-26,217.949997,218.960007,214.490005,215.580002,215.580002,5029300
2019-07-29,216.000000,217.419998,214.300003,214.979996,214.979996,4278600
2019-07-30,214.289993,215.210007,211.580002,212.339996,212.339996,2808500
2019-07-31,212.080002,212.710007,209.369995,210.720001,210.720001,4048800
2019-08-01,211.179993,213.130005,210.110001,211.250000,211.250000,3231800
2019-08-02,211.300003,215.089996,210.889999,214.479996,214.479996,3517800
2019-08-05,213.639999,214.610001,209.429993,210.449997,210.449997,3685600
2019-08-06,210.500000,214.550003,209.880005,214.080002,214.080002,2970300
2019-08-07,213.259995,217.559998,211.339996,216.830002,216.830002,3728100
2019-08-08,217.309998,219.740005,216.169998,218.009995,218.009995,3621824
